
 Node          U1          U2          U3
  2.318e-04   5.450e-05   8.534e-05  -1.160e-03   1.064e-03   3.121e-04
Element   102
 -2.248e-03  -2.501e-03  -1.423e-03  -1.385e-03  -1.370e-03   1.970e-03
  2.225e-03   2.477e-03   1.412e-03   1.396e-03  -1.371e-03   1.958e-03
 -2.003e-03  -2.398e-03  -1.326e-03  -1.400e-03   3.871e-03   1.391e-03
  2.039e-03   2.395e-03   1.325e-03   1.426e-03   3.871e-03   1.391e-03
 -2.134e-03  -2.355e-03  -1.189e-03  -1.457e-03  -9.633e-04  -2.124e-03
  2.270e-03   2.461e-03   1.577e-03   1.449e-03  -9.760e-04  -2.136e-03
 -1.978e-03  -2.342e-03  -1.301e-03  -1.472e-03   4.050e-03  -2.084e-03
  1.994e-03   2.290e-03   1.280e-03   1.478e-03   4.037e-03  -2.084e-03
Element   103
 -1.706e-03  -1.932e-03  -1.098e-03  -1.082e-03  -1.395e-03   1.355e-03
  1.752e-03   1.945e-03   1.103e-03   1.087e-03  -1.395e-03   1.358e-03
 -1.316e-03  -1.764e-03  -9.283e-04  -9.918e-04   2.706e-03   7.149e-04
  1.340e-03   1.768e-03   9.282e-04   9.966e-04   2.706e-03   7.151e-04
 -1.864e-03  -2.271e-03  -1.283e-03  -1.194e-03  -1.501e-03  -1.789e-03
  1.869e-03   2.245e-03   1.192e-03   1.207e-03  -1.498e-03  -1.787e-03
 -1.453e-03  -2.083e-03  -1.066e-03  -1.104e-03   3.501e-03  -1.284e-03
  1.477e-03   2.088e-03   1.064e-03   1.116e-03   3.503e-03  -1.284e-03
Element   104
 -1.144e-03  -1.219e-03  -7.117e-04  -7.205e-04  -8.952e-04   9.639e-04
  1.159e-03   1.224e-03   7.118e-04   7.258e-04  -8.952e-04   9.633e-04
 -7.821e-04  -1.063e-03  -5.569e-04  -6.254e-04   1.596e-03   4.673e-04
  7.970e-04   1.068e-03   5.562e-04   6.319e-04   1.596e-03   4.673e-04
 -1.283e-03  -1.551e-03  -8.457e-04  -8.252e-04  -1.243e-03  -1.233e-03
  1.305e-03   1.560e-03   8.643e-04   8.304e-04  -1.244e-03  -1.234e-03
 -9.264e-04  -1.400e-03  -7.014e-04  -7.300e-04   2.190e-03  -6.978e-04
  9.392e-04   1.400e-03   6.981e-04   7.365e-04   2.190e-03  -6.978e-04
Element   105
 -8.194e-04  -7.550e-04  -4.752e-04  -3.899e-04  -4.669e-04   8.280e-04
  8.349e-04   7.625e-04   4.764e-04   3.940e-04  -4.669e-04   8.281e-04
 -5.240e-04  -6.280e-04  -3.485e-04  -3.333e-04   9.164e-04   4.013e-04
  5.348e-04   6.334e-04   3.475e-04   3.377e-04   9.164e-04   4.013e-04
 -9.063e-04  -9.560e-04  -5.636e-04  -4.754e-04  -6.945e-04  -9.289e-04
  9.190e-04   9.604e-04   5.589e-04   4.809e-04  -6.944e-04  -9.287e-04
 -6.097e-04  -8.278e-04  -4.344e-04  -4.188e-04   1.251e-03  -5.056e-04
  6.200e-04   8.324e-04   4.325e-04   4.245e-04   1.251e-03  -5.055e-04
Element   106
 -7.013e-04  -5.970e-04  -3.928e-04  -8.998e-05  -3.493e-04   7.602e-04
  7.132e-04   6.033e-04   3.917e-04   9.287e-05  -3.492e-04   7.601e-04
 -4.340e-04  -4.821e-04  -2.776e-04  -7.799e-05   6.728e-04   3.848e-04
  4.430e-04   4.876e-04   2.764e-04   8.101e-05   6.728e-04   3.848e-04
 -7.187e-04  -6.382e-04  -4.094e-04  -1.673e-04  -3.806e-04  -8.150e-04
  7.314e-04   6.451e-04   4.106e-04   1.712e-04  -3.807e-04  -8.150e-04
 -4.519e-04  -5.239e-04  -2.955e-04  -1.553e-04   7.583e-04  -4.227e-04
  4.606e-04   5.288e-04   2.940e-04   1.593e-04   7.583e-04  -4.227e-04
Element   107
 -7.057e-04  -6.748e-04  -4.140e-04   1.772e-04  -4.790e-04   7.367e-04
  7.191e-04   6.829e-04   4.207e-04  -1.749e-04  -4.792e-04   7.369e-04
 -4.630e-04  -5.719e-04  -3.132e-04   1.544e-04   8.153e-04   3.969e-04
  4.716e-04   5.761e-04   3.116e-04  -1.525e-04   8.151e-04   3.969e-04
 -6.724e-04  -5.950e-04  -3.828e-04   1.064e-04  -3.813e-04  -7.383e-04
  6.831e-04   6.011e-04   3.827e-04  -1.037e-04  -3.813e-04  -7.381e-04
 -4.281e-04  -4.906e-04  -2.783e-04   8.366e-05   6.852e-04  -3.775e-04
  4.371e-04   4.958e-04   2.772e-04  -8.129e-05   6.851e-04  -3.775e-04
Element   108
 -8.061e-04  -8.776e-04  -5.207e-04   3.980e-04  -6.025e-04   7.882e-04
  8.125e-04   8.737e-04   4.903e-04  -3.989e-04  -6.016e-04   7.873e-04
 -5.939e-04  -7.828e-04  -4.163e-04   3.650e-04   1.236e-03   5.273e-04
  6.050e-04   7.891e-04   4.150e-04  -3.655e-04   1.237e-03   5.273e-04
 -7.486e-04  -7.529e-04  -4.538e-04   3.385e-04  -5.433e-04  -7.299e-04
  7.684e-04   7.616e-04   4.557e-04  -3.368e-04  -5.432e-04  -7.308e-04
 -5.431e-04  -6.649e-04  -3.652e-04   3.055e-04   9.603e-04  -3.884e-04
  5.541e-04   6.702e-04   3.644e-04  -3.033e-04   9.603e-04  -3.885e-04
Element   109
 -8.283e-04  -9.112e-04  -4.699e-04   5.360e-04  -4.931e-04   7.855e-04
  8.773e-04   9.518e-04   6.006e-04  -5.303e-04  -4.974e-04   7.896e-04
 -7.413e-04  -8.920e-04  -4.928e-04   5.331e-04   1.480e-03   7.360e-04
  7.492e-04   8.789e-04   4.856e-04  -5.321e-04   1.475e-03   7.361e-04
 -8.541e-04  -9.310e-04  -5.363e-04   5.017e-04  -5.946e-04  -8.009e-04
  8.495e-04   9.276e-04   5.324e-04  -5.024e-04  -5.948e-04  -7.969e-04
 -7.370e-04  -8.816e-04  -4.889e-04   4.988e-04   1.371e-03  -5.405e-04
  7.515e-04   8.847e-04   4.876e-04  -5.042e-04   1.371e-03  -5.405e-04
Element   110
 -6.124e-04  -5.663e-04  -6.188e-04   6.384e-04   6.161e-04   5.067e-04
  5.269e-04   3.683e-04   3.377e-06  -7.031e-04   6.364e-04   4.878e-04
 -2.478e-04  -3.234e-04  -1.751e-04   7.296e-04   1.402e-03  -1.786e-04
  2.688e-04   3.435e-04   1.800e-04  -7.860e-04   1.422e-03  -1.788e-04
 -6.082e-04  -7.466e-04  -4.254e-04   5.768e-04  -1.698e-04  -7.765e-04
  7.939e-04   8.029e-04   4.601e-04  -5.851e-04  -1.686e-04  -7.954e-04
 -3.843e-04  -6.447e-04  -3.117e-04   6.684e-04   1.488e-03  -5.461e-04
  3.926e-04   6.357e-04   3.055e-04  -6.684e-04   1.489e-03  -5.461e-04
Element   111
  2.490e-03   1.688e-03   2.309e-03   2.798e-04   3.924e-03  -4.881e-03
 -1.647e-03  -8.323e-04   3.111e-04  -3.131e-04   3.845e-03  -4.801e-03
  1.198e-03   7.987e-04   6.368e-04   3.803e-04   2.617e-03  -2.258e-03
 -1.335e-03  -1.033e-03  -6.726e-04  -4.704e-04   2.538e-03  -2.256e-03
  1.744e-03   7.392e-04   7.674e-04   4.830e-04   1.708e-03   4.708e-04
 -2.005e-03  -8.741e-04  -8.413e-04  -5.718e-04   1.707e-03   5.502e-04
  1.030e-03   4.285e-04   4.447e-04   5.830e-04   1.700e-03   8.000e-04
 -1.117e-03  -4.986e-04  -4.774e-04  -7.284e-04   1.699e-03   8.023e-04
Element   112
 -1.205e-03  -2.816e-03  -1.206e-03  -2.775e-04   5.385e-03   5.952e-05
  1.200e-03   2.826e-03   1.209e-03   2.945e-04   5.385e-03   5.808e-05
 -1.493e-03  -3.503e-03  -1.479e-03  -2.764e-04   6.981e-03   8.554e-05
  1.497e-03   3.504e-03   1.520e-03   2.841e-04   6.977e-03   8.409e-05
 -1.194e-03  -2.800e-03  -1.196e-03  -4.809e-04  -2.842e-03   2.478e-04
  1.158e-03   2.799e-03   1.190e-03   4.891e-04  -2.842e-03   2.423e-04
 -1.455e-03  -3.463e-03  -1.403e-03  -4.803e-04  -3.169e-03   3.450e-04
  1.487e-03   3.511e-03   1.572e-03   4.791e-04  -3.173e-03   3.395e-04
Element   113
 -4.524e-04  -1.051e-03  -4.523e-04  -1.837e-04   1.533e-03  -1.066e-05
  4.645e-04   1.082e-03   4.629e-04   1.998e-04   1.533e-03  -1.076e-05
 -6.483e-04  -1.509e-03  -6.471e-04  -1.849e-04   2.460e-03  -2.064e-05
  6.537e-04   1.523e-03   6.531e-04   2.004e-04   2.459e-03  -2.074e-05
 -4.586e-04  -1.054e-03  -4.579e-04  -3.143e-04  -1.526e-03  -5.637e-05
  4.653e-04   1.081e-03   4.595e-04   3.248e-04  -1.525e-03  -5.674e-05
 -6.507e-04  -1.506e-03  -6.463e-04  -3.147e-04  -1.924e-03  -9.345e-05
  6.549e-04   1.519e-03   6.530e-04   3.248e-04  -1.924e-03  -9.382e-05
Element   114
 -7.077e-05  -9.775e-05  -5.056e-05  -4.327e-04   2.149e-04   3.809e-05
  7.075e-05   9.674e-05   5.024e-05   4.351e-04   2.151e-04   3.815e-05
 -6.906e-05  -9.640e-05  -4.770e-05  -4.624e-04   4.471e-04   1.778e-05
  7.849e-05   1.007e-04   5.571e-05   4.629e-04   4.472e-04   1.892e-05
 -2.486e-05   9.931e-06  -5.245e-06  -4.332e-04   4.327e-04  -1.122e-04
  2.711e-05  -4.627e-06   5.979e-06   4.334e-04   4.317e-04  -1.122e-04
 -3.162e-05   2.740e-06  -2.208e-05  -4.630e-04   3.623e-04  -1.621e-04
  2.650e-05  -8.940e-06  -8.144e-06   4.613e-04   3.613e-04  -1.610e-04
Element   115
  4.967e-04   9.527e-04   4.333e-04  -2.556e-04  -9.553e-04  -2.309e-05
 -4.884e-04  -9.424e-04  -4.308e-04   2.490e-04  -9.554e-04  -2.191e-05
  5.442e-04   1.075e-03   4.688e-04  -1.635e-04  -1.272e-03   2.836e-04
 -5.447e-04  -1.062e-03  -4.989e-04   1.516e-04  -1.273e-03   2.848e-04
  8.146e-04   1.089e-03   5.709e-04  -2.185e-04   1.598e-03  -3.438e-04
 -8.230e-04  -1.086e-03  -5.729e-04   2.178e-04   1.598e-03  -3.437e-04
  8.704e-04   1.221e-03   6.253e-04  -1.258e-04   1.634e-03   8.987e-04
 -8.718e-04  -1.198e-03  -6.229e-04   1.199e-04   1.633e-03   8.989e-04
Element   116
  1.357e-03   1.698e-03   9.158e-04  -2.613e-04   2.110e-03  -7.504e-04
 -1.360e-03  -1.691e-03  -9.160e-04   2.660e-04   2.110e-03  -7.504e-04
  1.190e-03   1.628e-03   8.455e-04  -2.195e-04  -1.759e-03  -5.430e-04
 -1.202e-03  -1.624e-03  -8.478e-04   2.225e-04  -1.759e-03  -5.431e-04
  1.293e-03   1.548e-03   8.511e-04  -2.129e-04   1.818e-03   1.447e-03
 -1.294e-03  -1.536e-03  -8.501e-04   2.201e-04   1.818e-03   1.447e-03
  1.128e-03   1.481e-03   7.849e-04  -1.715e-04  -1.640e-03   1.206e-03
 -1.134e-03  -1.469e-03  -7.788e-04   1.771e-04  -1.640e-03   1.206e-03
Element   117
  1.318e-03   1.836e-03   9.469e-04  -3.136e-04   2.282e-03  -4.698e-04
 -1.333e-03  -1.835e-03  -9.493e-04   3.190e-04   2.282e-03  -4.702e-04
  1.451e-03   1.892e-03   1.003e-03  -3.066e-04  -2.187e-03  -7.258e-04
 -1.456e-03  -1.888e-03  -1.003e-03   3.123e-04  -2.187e-03  -7.259e-04
  1.311e-03   1.816e-03   9.439e-04  -3.514e-04   2.477e-03   1.396e-03
 -1.321e-03  -1.810e-03  -9.333e-04   3.535e-04   2.477e-03   1.395e-03
  1.441e-03   1.870e-03   9.931e-04  -3.445e-04  -1.926e-03   1.503e-03
 -1.446e-03  -1.866e-03  -9.937e-04   3.468e-04  -1.926e-03   1.503e-03
Element   118
  5.222e-04   1.297e-03   5.449e-04   2.973e-05   1.593e-03   2.595e-04
 -5.015e-04  -1.291e-03  -5.385e-04  -7.928e-06   1.593e-03   2.619e-04
  9.910e-04   1.497e-03   7.471e-04  -1.226e-04  -2.204e-03  -1.925e-04
 -1.003e-03  -1.503e-03  -7.510e-04   1.331e-04  -2.204e-03  -1.923e-04
  7.303e-04   1.807e-03   7.292e-04  -1.024e-04   2.585e-03   1.117e-04
 -7.289e-04  -1.798e-03  -7.902e-04   1.339e-04   2.587e-03   1.141e-04
  1.217e-03   2.024e-03   9.694e-04  -2.553e-04  -2.667e-03   1.038e-03
 -1.216e-03  -1.996e-03  -9.661e-04   2.755e-04  -2.665e-03   1.039e-03
Element   119
  2.129e-04   4.960e-04   2.139e-04   6.808e-05  -1.167e-03   5.766e-05
 -2.149e-04  -5.092e-04  -2.160e-04  -6.377e-05  -1.167e-03   5.761e-05
  4.090e-04   9.552e-04   4.112e-04   4.515e-05  -1.801e-03   3.654e-05
 -4.106e-04  -9.683e-04  -4.118e-04  -4.074e-05  -1.801e-03   3.648e-05
  1.274e-04   4.597e-04   1.772e-04   1.988e-04   2.734e-04   9.550e-05
 -1.293e-04  -4.729e-04  -1.796e-04  -1.947e-04   2.734e-04   9.497e-05
  3.282e-04   9.240e-04   3.837e-04   1.751e-04   9.709e-04  -1.660e-04
 -3.223e-04  -9.297e-04  -3.676e-04  -1.708e-04   9.705e-04  -1.665e-04
Element   120
 -9.645e-04  -2.206e-03  -9.533e-04   5.428e-04   2.898e-03   4.905e-05
  9.876e-04   2.264e-03   9.732e-04  -5.807e-04   2.899e-03   4.934e-05
 -1.030e-03  -2.237e-03  -9.884e-04   9.352e-04  -3.447e-03   1.696e-04
  1.045e-03   2.288e-03   9.915e-04  -9.600e-04  -3.447e-03   1.707e-04
 -1.552e-03  -3.579e-03  -1.538e-03   5.610e-04   5.590e-03   1.023e-04
  1.559e-03   3.595e-03   1.548e-03  -5.985e-04   5.590e-03   1.026e-04
 -1.613e-03  -3.607e-03  -1.561e-03   9.547e-04  -4.566e-03   3.684e-04
  1.624e-03   3.628e-03   1.581e-03  -9.791e-04  -4.566e-03   3.695e-04
Element   121
 -4.178e-03  -9.814e-03  -4.139e-03   8.559e-04   1.964e-02  -2.969e-04
  4.181e-03   9.797e-03   4.252e-03  -8.696e-04   1.963e-02  -2.926e-04
 -3.286e-03  -7.689e-03  -3.290e-03   8.647e-04   1.459e-02  -2.325e-04
  3.265e-03   7.703e-03   3.293e-03  -9.062e-04   1.459e-02  -2.282e-04
 -4.056e-03  -9.707e-03  -3.909e-03   1.466e-03  -8.282e-03  -1.093e-03
  4.149e-03   9.835e-03   4.415e-03  -1.453e-03  -8.294e-03  -1.077e-03
 -3.254e-03  -7.674e-03  -3.269e-03   1.477e-03  -7.252e-03  -8.522e-04
  3.145e-03   7.655e-03   3.250e-03  -1.491e-03  -7.253e-03  -8.360e-04
Element   122
 -4.041e-03  -1.224e-02  -5.672e-03  -8.504e-04  -1.361e-02   2.959e-03
  3.422e-03   1.203e-02   3.849e-03   1.073e-03  -1.356e-02   3.020e-03
 -2.858e-03  -1.008e-02  -3.875e-03  -1.219e-03  -9.812e-03  -2.209e-03
  2.901e-03   1.019e-02   3.932e-03   1.443e-03  -9.813e-03  -2.148e-03
 -5.025e-03  -1.248e-02  -5.461e-03  -3.550e-04   2.344e-02   7.897e-04
  5.077e-03   1.293e-02   5.191e-03   4.088e-04   2.348e-02   8.061e-04
 -4.171e-03  -1.064e-02  -4.443e-03  -7.253e-04   2.165e-02  -5.951e-04
  4.217e-03   1.075e-02   4.493e-03   7.810e-04   2.165e-02  -5.787e-04
Element   123
 -3.109e-03  -7.211e-03  -3.093e-03  -8.885e-04   1.396e-02   2.698e-04
  3.088e-03   7.223e-03   3.096e-03   9.102e-04   1.396e-02   2.655e-04
 -4.026e-03  -9.392e-03  -3.967e-03  -9.075e-04   1.911e-02   2.547e-04
  4.030e-03   9.377e-03   4.081e-03   9.025e-04   1.910e-02   2.503e-04
 -3.169e-03  -7.228e-03  -3.109e-03  -1.528e-03  -6.937e-03   1.006e-03
  3.061e-03   7.208e-03   3.091e-03   1.523e-03  -6.938e-03   9.898e-04
 -3.997e-03  -9.321e-03  -3.776e-03  -1.548e-03  -8.032e-03   9.495e-04
  4.091e-03   9.450e-03   4.281e-03   1.516e-03  -8.044e-03   9.334e-04
Element   124
 -2.126e-03  -4.517e-03  -1.995e-03  -5.558e-04   7.624e-03   2.482e-04
  2.143e-03   4.527e-03   1.999e-03   5.841e-04   7.624e-03   2.491e-04
 -2.753e-03  -5.971e-03  -2.631e-03  -7.350e-04   1.089e-02  -4.383e-04
  2.773e-03   6.006e-03   2.620e-03   7.757e-04   1.089e-02  -4.374e-04
 -2.762e-03  -4.788e-03  -2.272e-03  -9.740e-04  -5.189e-03   9.254e-04
  2.817e-03   4.811e-03   2.282e-03   1.013e-03  -5.189e-03   9.288e-04
 -3.408e-03  -6.260e-03  -2.951e-03  -1.153e-03  -6.165e-03  -1.637e-03
  3.428e-03   6.271e-03   2.859e-03   1.205e-03  -6.162e-03  -1.633e-03
Element   125
 -1.245e-03  -2.687e-03  -1.180e-03  -3.134e-04   4.315e-03   1.014e-04
  1.251e-03   2.692e-03   1.182e-03   3.274e-04   4.315e-03   1.013e-04
 -1.636e-03  -3.601e-03  -1.569e-03  -4.017e-04   5.864e-03  -2.324e-04
  1.640e-03   3.599e-03   1.574e-03   4.192e-04   5.864e-03  -2.326e-04
 -1.559e-03  -2.820e-03  -1.316e-03  -5.781e-04  -3.337e-03   3.785e-04
  1.574e-03   2.828e-03   1.318e-03   5.895e-04  -3.337e-03   3.778e-04
 -1.946e-03  -3.730e-03  -1.696e-03  -6.664e-04  -4.424e-03  -8.676e-04
  1.967e-03   3.739e-03   1.718e-03   6.812e-04  -4.425e-03  -8.683e-04
Element   126
 -7.226e-04  -1.578e-03  -6.910e-04  -1.830e-04   2.548e-03   6.033e-05
  7.285e-04   1.586e-03   6.935e-04   1.928e-04   2.549e-03   6.038e-05
 -9.580e-04  -2.127e-03  -9.269e-04  -2.264e-04   3.428e-03  -1.061e-04
  9.634e-04   2.134e-03   9.279e-04   2.391e-04   3.428e-03  -1.060e-04
 -8.769e-04  -1.644e-03  -7.589e-04  -3.416e-04  -1.966e-03   2.251e-04
  8.911e-04   1.653e-03   7.606e-04   3.516e-04  -1.966e-03   2.253e-04
 -1.113e-03  -2.193e-03  -9.972e-04  -3.850e-04  -2.675e-03  -3.958e-04
  1.125e-03   2.201e-03   9.926e-04   3.979e-04  -2.675e-03  -3.957e-04
Element   127
 -4.457e-04  -9.577e-04  -4.216e-04  -9.607e-05   1.560e-03   5.182e-05
  4.505e-04   9.654e-04   4.241e-04   1.021e-04   1.560e-03   5.181e-05
 -5.756e-04  -1.261e-03  -5.515e-04  -1.291e-04   2.048e-03  -7.406e-05
  5.802e-04   1.268e-03   5.539e-04   1.369e-04   2.049e-03  -7.407e-05
 -5.634e-04  -1.008e-03  -4.738e-04  -1.838e-04  -1.173e-03   1.934e-04
  5.727e-04   1.016e-03   4.744e-04   1.896e-04  -1.173e-03   1.934e-04
 -6.932e-04  -1.311e-03  -6.033e-04  -2.168e-04  -1.561e-03  -2.764e-04
  7.025e-04   1.319e-03   6.046e-04   2.244e-04  -1.561e-03  -2.764e-04
Element   128
 -3.348e-04  -7.084e-04  -3.135e-04  -2.246e-05   1.147e-03   5.233e-05
  3.393e-04   7.161e-04   3.161e-04   2.589e-05   1.147e-03   5.234e-05
 -3.776e-04  -8.082e-04  -3.564e-04  -5.170e-05   1.319e-03  -5.892e-05
  3.821e-04   8.160e-04   3.588e-04   5.663e-05   1.319e-03  -5.892e-05
 -4.392e-04  -7.535e-04  -3.598e-04  -5.126e-05  -8.677e-04   1.953e-04
  4.473e-04   7.617e-04   3.607e-04   5.475e-05  -8.676e-04   1.953e-04
 -4.822e-04  -8.534e-04  -4.030e-04  -8.050e-05  -9.856e-04  -2.199e-04
  4.900e-04   8.615e-04   4.031e-04   8.549e-05  -9.854e-04  -2.199e-04
Element   129
 -3.709e-04  -7.938e-04  -3.502e-04   4.748e-05   1.258e-03   5.763e-05
  3.754e-04   8.016e-04   3.523e-04  -4.686e-05   1.258e-03   5.761e-05
 -3.325e-04  -7.045e-04  -3.117e-04   1.877e-05   1.131e-03  -5.184e-05
  3.372e-04   7.122e-04   3.142e-04  -1.654e-05   1.131e-03  -5.186e-05
 -4.741e-04  -8.389e-04  -3.968e-04   7.338e-05  -1.003e-03   2.151e-04
  4.818e-04   8.466e-04   3.956e-04  -7.286e-05  -1.003e-03   2.150e-04
 -4.354e-04  -7.493e-04  -3.576e-04   4.467e-05  -8.709e-04  -1.935e-04
  4.439e-04   7.576e-04   3.583e-04  -4.254e-05  -8.708e-04  -1.935e-04
Element   130
 -5.666e-04  -1.226e-03  -5.375e-04   1.324e-04   1.954e-03   9.235e-05
  5.705e-04   1.231e-03   5.406e-04  -1.342e-04   1.954e-03   9.241e-05
 -4.434e-04  -9.378e-04  -4.149e-04   9.338e-05   1.479e-03  -5.483e-05
  4.477e-04   9.447e-04   4.172e-04  -9.355e-05   1.479e-03  -5.477e-05
 -7.049e-04  -1.286e-03  -5.962e-04   2.160e-04  -1.531e-03   3.447e-04
  7.152e-04   1.294e-03   6.036e-04  -2.169e-04  -1.531e-03   3.449e-04
 -5.829e-04  -9.987e-04  -4.766e-04   1.769e-04  -1.178e-03  -2.046e-04
  5.909e-04   1.006e-03   4.771e-04  -1.762e-04  -1.178e-03  -2.043e-04
Element   131
 -9.465e-04  -2.046e-03  -9.025e-04   2.582e-04   3.665e-03   1.529e-04
  9.554e-04   2.063e-03   9.007e-04  -2.682e-04   3.666e-03   1.526e-04
 -7.255e-04  -1.533e-03  -6.785e-04   1.937e-04   2.541e-03  -9.312e-05
  7.333e-04   1.542e-03   6.817e-04  -1.993e-04   2.541e-03  -9.342e-05
 -1.183e-03  -2.153e-03  -1.019e-03   4.059e-04  -2.159e-03   5.707e-04
  1.192e-03   2.161e-03   9.880e-04  -4.197e-04  -2.158e-03   5.696e-04
 -9.555e-04  -1.634e-03  -7.801e-04   3.414e-04  -1.792e-03  -3.474e-04
  9.761e-04   1.646e-03   7.834e-04  -3.508e-04  -1.791e-03  -3.485e-04
Element   132
 -1.402e-03  -3.265e-03  -1.381e-03   3.225e-04   6.516e-03  -8.157e-05
  1.405e-03   3.265e-03   1.421e-03  -3.172e-04   6.511e-03  -8.012e-05
 -1.074e-03  -2.486e-03  -1.068e-03   3.139e-04   4.728e-03  -8.945e-05
  1.069e-03   2.496e-03   1.070e-03  -3.175e-04   4.728e-03  -8.800e-05
 -1.401e-03  -3.249e-03  -1.322e-03   5.502e-04  -2.861e-03  -3.017e-04
  1.434e-03   3.296e-03   1.492e-03  -5.359e-04  -2.865e-03  -2.963e-04
 -1.103e-03  -2.500e-03  -1.079e-03   5.407e-04  -2.446e-03  -3.311e-04
  1.069e-03   2.498e-03   1.072e-03  -5.354e-04  -2.446e-03  -3.257e-04
Element   133
 -1.751e-03  -4.344e-03  -1.899e-03   1.304e-04   8.104e-03  -2.812e-04
  1.770e-03   4.499e-03   1.810e-03  -1.445e-04   8.119e-03  -2.866e-04
 -1.455e-03  -3.709e-03  -1.549e-03   2.579e-04   7.424e-03   1.887e-04
  1.473e-03   3.752e-03   1.568e-03  -2.728e-04   7.424e-03   1.832e-04
 -1.415e-03  -4.263e-03  -1.967e-03   3.006e-04  -4.817e-03  -1.046e-03
  1.208e-03   4.194e-03   1.357e-03  -3.706e-04  -4.802e-03  -1.066e-03
 -1.007e-03  -3.517e-03  -1.356e-03   4.280e-04  -3.494e-03   7.079e-04
  1.023e-03   3.560e-03   1.376e-03  -4.989e-04  -3.494e-03   6.876e-04
Element   134
 -1.523e-03  -3.873e-03  -1.619e-03  -2.051e-04   7.736e-03  -1.995e-04
  1.542e-03   3.916e-03   1.637e-03   2.329e-04   7.736e-03  -1.941e-04
 -1.767e-03  -4.387e-03  -1.917e-03  -7.589e-05   8.188e-03   2.781e-04
  1.787e-03   4.542e-03   1.828e-03   1.032e-04   8.203e-03   2.836e-04
 -1.063e-03  -3.673e-03  -1.419e-03  -3.431e-04  -3.700e-03  -7.366e-04
  1.079e-03   3.715e-03   1.439e-03   4.273e-04  -3.700e-03  -7.161e-04
 -1.419e-03  -4.301e-03  -1.980e-03  -2.133e-04  -4.868e-03   1.046e-03
  1.214e-03   4.233e-03   1.370e-03   2.971e-04  -4.853e-03   1.067e-03
Element   135
 -1.889e-04  -3.423e-04  -1.628e-04  -6.248e-04   1.600e-03   2.708e-04
  2.069e-04   3.602e-04   1.667e-04   6.932e-04   1.620e-03   2.710e-04
 -4.948e-04  -5.624e-04  -5.814e-04  -5.252e-04   6.069e-04  -3.224e-04
  4.091e-04   3.636e-04  -3.237e-05   6.007e-04   6.268e-04  -3.031e-04
 -3.340e-04  -6.831e-04  -3.078e-04  -5.821e-04   1.736e-03   3.996e-04
  3.402e-04   6.744e-04   3.017e-04   5.949e-04   1.737e-03   3.996e-04
 -4.988e-04  -7.625e-04  -3.974e-04  -4.826e-04  -2.063e-04   5.018e-04
  6.830e-04   8.191e-04   4.316e-04   5.025e-04  -2.053e-04   5.210e-04
Element   136
 -3.478e-04  -7.597e-04  -3.313e-04  -4.863e-04  -9.121e-04   2.340e-05
  3.600e-04   7.730e-04   3.409e-04   4.923e-04  -9.125e-04   2.453e-05
 -3.342e-04  -7.555e-04  -3.306e-04  -4.740e-04   1.261e-03  -7.410e-05
  3.336e-04   7.603e-04   3.245e-04   4.792e-04   1.260e-03  -7.414e-05
 -3.749e-04  -8.121e-04  -3.701e-04  -4.908e-04  -7.754e-04  -1.428e-04
  3.709e-04   8.106e-04   3.404e-04   4.990e-04  -7.746e-04  -1.417e-04
 -3.527e-04  -7.994e-04  -3.487e-04  -4.786e-04   1.584e-03  -1.617e-04
  3.538e-04   8.074e-04   3.452e-04   4.860e-04   1.585e-03  -1.617e-04
Element   137
 -7.865e-04  -1.778e-03  -7.714e-04  -6.980e-04  -1.912e-03   3.463e-05
  8.075e-04   1.829e-03   7.888e-04   7.429e-04  -1.912e-03   3.500e-05
 -1.534e-03  -3.526e-03  -1.515e-03  -7.200e-04  -5.379e-03   1.317e-04
  1.537e-03   3.528e-03   1.522e-03   7.657e-04  -5.379e-03   1.321e-04
 -8.700e-04  -1.817e-03  -8.136e-04  -1.202e-03   3.205e-03   1.134e-04
  8.872e-04   1.862e-03   8.172e-04   1.231e-03   3.204e-03   1.148e-04
 -1.611e-03  -3.561e-03  -1.541e-03  -1.222e-03   4.685e-03   4.759e-04
  1.626e-03   3.572e-03   1.570e-03   1.252e-03   4.685e-03   4.773e-04
Element   138
 -5.008e-04  -8.696e-04  -4.070e-04  -1.241e-03   4.008e-04  -2.084e-04
  4.992e-04   8.330e-04   4.037e-04   1.246e-03   4.001e-04  -2.086e-04
 -5.242e-04  -8.772e-04  -4.076e-04  -1.497e-03  -1.824e-03  -1.296e-04
  5.627e-04   8.635e-04   4.407e-04   1.493e-03  -1.825e-03  -1.344e-04
 -1.252e-04   9.847e-06  -3.310e-05  -1.239e-03  -1.191e-03   5.547e-04
  1.331e-04  -2.152e-05   3.498e-05   1.235e-03  -1.187e-03   5.544e-04
 -1.834e-04  -3.342e-05  -1.143e-04  -1.493e-03  -9.131e-04   7.091e-04
  1.628e-04  -2.397e-05  -7.565e-06   1.481e-03  -9.093e-04   7.042e-04
Element   139
  1.206e-03   2.830e-03   1.208e-03  -2.834e-04   3.322e-03  -4.573e-04
 -1.166e-03  -2.812e-03  -1.196e-03   2.407e-04   3.323e-03  -4.623e-04
  1.584e-03   3.779e-03   1.544e-03  -1.332e-05   5.197e-03  -3.732e-04
